Refdate,0
2019-01-02,451.92820341563436
2019-01-03,465.60526732757876
2019-01-04,465.41029875717464
2019-01-07,462.5763752503333
2019-01-08,457.21642839743254
2019-01-09,441.9654554839741
2019-01-10,442.7008060409724
2019-01-11,433.89125859139824
2019-01-14,436.81346529215847
2019-01-15,431.8978938438305
2019-01-16,419.1944330722677
2019-01-17,415.96185066645154
2019-01-18,399.2317168469056
2019-01-21,392.47416795009303
2019-01-22,399.71080079596885
2019-01-23,402.06852967133915
2019-01-24,393.84979429095443
2019-01-25,394.60679670821145
2019-01-28,387.8386102127366
2019-01-29,389.4021188930585
2019-01-30,394.3434187112051
2019-01-31,387.64287650857995
2019-02-01,378.2075797283542
2019-02-04,379.62384357141013
2019-02-05,364.2531193293765
2019-02-06,360.8957757374666
2019-02-07,369.5239238988512
2019-02-08,376.1123615281864
2019-02-11,374.75303455694535
2019-02-12,368.1276504865271
2019-02-13,361.5454354914549
2019-02-14,366.0251272404292
2019-02-15,363.72091052995853
2019-02-18,360.28371198937504
2019-02-19,357.7210913777812
2019-02-20,358.24690721910406
2019-02-21,356.9348590701238
2019-02-22,357.8964184100184
2019-02-25,352.4089735490786
2019-02-26,345.1795385625632
2019-02-27,338.3119232537058
2019-02-28,334.64712853439863
2019-03-01,334.58791905869
2019-03-04,335.36373984701396
2019-03-05,337.0948429657986
2019-03-06,343.4798487178745
2019-03-07,348.84910105115773
2019-03-08,354.93414998808134
2019-03-11,352.31167790801965
2019-03-12,342.00516739765203
2019-03-13,333.65615124539903
2019-03-14,325.0330326899362
2019-03-15,323.6371619070278
2019-03-18,323.4631961967916
2019-03-19,322.80999841070445
2019-03-20,330.3728854577036
2019-03-21,335.3895572197522
2019-03-22,341.0178667517435
2019-03-25,346.37333166483165
2019-03-26,348.82348549876167
2019-03-27,344.6417521364335
2019-03-28,340.8071490704791
2019-03-29,334.16209766823164
2019-04-01,325.35881378217636
2019-04-02,321.07464163082375
2019-04-03,317.54778789052847
2019-04-04,324.8805275694345
2019-04-05,322.203034115209
2019-04-08,321.2524049530753
2019-04-09,320.2805666234282
2019-04-10,320.39876289743546
2019-04-11,313.7972557647384
2019-04-12,308.26038402884245
2019-04-15,303.3935816308765
2019-04-16,302.4543819489469
2019-04-17,301.69085411266315
2019-04-18,300.74354874820006
2019-04-23,300.10869427440076
2019-04-24,302.6061729372474
2019-04-25,306.4146470891665
2019-04-26,308.84789349208796
2019-04-29,308.2413495662298
2019-04-30,304.9458307874283
2019-05-02,304.1972843990654
2019-05-03,306.172838306574
2019-05-06,307.6575299834916
2019-05-07,316.18213470355704
2019-05-08,325.948379362029
2019-05-09,336.1258053213998
2019-05-10,334.2276172067949
2019-05-13,347.4700618035571
2019-05-14,347.46260781104024
2019-05-15,348.899696914112
2019-05-16,345.3243156595317
2019-05-17,345.3021470198915
2019-05-20,348.3282884341166
2019-05-21,353.49991783247873
2019-05-22,370.0268255002298
2019-05-23,384.8966055539056
2019-05-24,357.32314614591985
2019-05-27,356.66537574392794
2019-05-28,362.36938414660017
2019-05-29,375.65868213410664
2019-05-30,371.92384933483453
2019-05-31,380.7347580554754
2019-06-03,387.8607641050403
2019-06-04,379.5209771555007
2019-06-05,375.66011792006725
2019-06-06,376.38384540478927
2019-06-07,372.06308924979044
2019-06-10,365.1375712697605
2019-06-11,357.21590539844965
2019-06-12,360.84260114735036
2019-06-13,358.95484383598455
2019-06-14,360.283830044868
2019-06-17,359.3802795916862
2019-06-18,353.57623385090085
2019-06-19,340.966017067953
2019-06-20,332.05703729709904
2019-06-21,333.90448027438725
2019-06-24,336.69025801815536
2019-06-25,346.159175233993
2019-06-26,345.5734323037656
2019-06-27,338.15662492902396
2019-06-28,331.9956956045478
2019-07-01,326.51055823048335
2019-07-02,324.3201364527184
2019-07-03,321.2221285566338
2019-07-04,318.2811618223855
2019-07-05,313.8805443744591
2019-07-08,319.5207649117241
2019-07-09,323.69371761456426
2019-07-10,320.98168565960333
2019-07-11,315.8098591128066
2019-07-12,313.99652310445987
2019-07-15,314.8785259332223
2019-07-16,315.9196395019843
2019-07-17,318.218454357973
2019-07-18,321.8852754398801
2019-07-19,321.1977656641643
2019-07-22,320.0899873571187
2019-07-23,315.2680893232253
2019-07-24,310.12690385859617
2019-07-25,299.7885962783159
2019-07-26,297.7427109407829
2019-07-29,297.7460589178473
2019-07-30,304.5265535145934
2019-07-31,305.45655392097046
2019-08-01,305.8530007516045
2019-08-02,313.4566171030532
2019-08-05,324.94346389570023
2019-08-06,323.78831341384404
2019-08-07,325.10979981546734
2019-08-08,320.56063213348926
2019-08-09,321.8764798457951
2019-08-12,322.30069270503924
2019-08-13,324.9336696358542
2019-08-14,329.24375983100026
2019-08-15,338.24200161412887
2019-08-16,337.3693441653448
2019-08-19,330.0855501033464
2019-08-20,319.6133166290124
2019-08-21,306.33673381431396
2019-08-22,297.6931038911129
2019-08-23,297.0605267647835
2019-08-26,296.14771897971997
2019-08-27,298.21002231905237
2019-08-28,298.83196375910984
2019-08-29,296.0501630810341
2019-08-30,293.88546363467316
2019-09-02,294.9969987737053
2019-09-03,296.93467231533094
2019-09-04,294.1076642146237
2019-09-05,279.91269780478143
2019-09-06,284.69319818165485
2019-09-09,286.3179669184297
2019-09-10,291.9812852509849
2019-09-11,287.3014830505718
2019-09-12,273.0424636962533
2019-09-13,272.11438380133336
2019-09-16,267.31350803271397
2019-09-17,279.2225326581354
2019-09-18,283.04590163248855
2019-09-19,282.9091894447512
2019-09-20,280.015899672037
2019-09-23,283.5552159937907
