Date,Consumer Prices,Producer Prices,Retail Sales,Brazil Indus Prod SA MoM 2012
2018-12-31,0.15000000596046448,-1.6699999570846558,-2.4000000953674316,0.5
2019-01-31,0.3199999928474426,-0.25999999046325684,1.2000000476837158,-0.8999999761581421
2019-02-28,0.4300000071525574,1.2200000286102295,-0.4000000059604645,0.5
2019-03-31,0.75,1.6699999570846558,0.8999999761581421,-1.100000023841858
2019-04-30,0.5699999928474426,1.0700000524520874,0.0,0.5
2019-05-31,0.12999999523162842,0.5400000214576721,0.5,-0.10000000149011612
2019-06-30,0.009999999776482582,1.159999966621399,0.6000000238418579,-0.6000000238418579
2019-07-31,0.1899999976158142,0.4000000059604645,0.699999988079071,-0.20000000298023224
2019-08-31,0.10999999940395355,-1.1399999856948853,-0.20000000298023224,1.2000000476837158
2019-09-30,-0.03999999910593033,-0.09000000357627869,0.5,0.30000001192092896
2019-10-31,0.10000000149011612,1.0199999809265137,0.10000000149011612,1.0
2019-11-30,0.5099999904632568,0.36000001430511475,0.10000000149011612,-1.600000023841858
2019-12-31,1.149999976158142,2.8399999141693115,-0.30000001192092896,-1.0
2020-01-31,0.20999999344348907,0.5,-1.600000023841858,1.2999999523162842
2020-02-29,0.25,-0.1899999976158142,0.699999988079071,0.699999988079071
2020-03-31,0.07000000029802322,1.7599999904632568,-2.799999952316284,-9.199999809265137
2020-04-30,-0.3100000023841858,1.1200000047683716,-16.299999237060547,-18.799999237060547
2020-05-31,-0.3799999952316284,0.5899999737739563,13.899999618530273,7.0
2020-06-30,0.25999999046325684,2.25,,
