Date,Brazil Indus Prod SA MoM 2012,Capacity Utilization,Consumer Prices,Markit Brazil Composite PMI Ou,Markit Brazil Manufacturing PM,Markit Brazil Services PMI Bus,Producer Prices,Real GDP,Retail Sales,Unemployment Rate
1999-10-31,,,1.190000057220459,,,,2.5,,,
1999-11-30,,,0.949999988079071,,,,3.259999990463257,,,
1999-12-31,,,0.6000000238418579,,,,2.5999999046325684,1.5,,
2000-01-31,,,0.6200000047683716,,,,1.2899999618530273,,,
2000-02-29,,,0.12999999523162842,,,,0.4099999964237213,,1.0,
2000-03-31,,,0.2199999988079071,,,,-0.05999999865889549,1.7999999523162842,0.800000011920929,
2000-04-30,,,0.41999998688697815,,,,0.03999999910593033,,-0.20000000298023224,
2000-05-31,,,0.009999999776482582,,,,0.20000000298023224,,0.800000011920929,
2000-06-30,,,0.23000000417232513,,,,1.25,0.5,-0.20000000298023224,
2000-07-31,,,1.6100000143051147,,,,1.9800000190734863,,0.20000000298023224,
2000-08-31,,,1.309999942779541,,,,3.0999999046325684,,-0.800000011920929,
2000-09-30,,,0.23000000417232513,,,,1.809999942779541,1.0,0.0,
2000-10-31,,,0.14000000059604645,,,,0.5899999737739563,,-1.0,
2000-11-30,,,0.3199999928474426,,,,0.36000001430511475,,1.2000000476837158,
2000-12-31,,,0.5899999737739563,,,,0.6600000262260437,1.2999999523162842,0.4000000059604645,
2001-01-31,,,0.5699999928474426,,,,0.6600000262260437,,-0.20000000298023224,
2001-02-28,,,0.46000000834465027,,,,0.07999999821186066,,-0.20000000298023224,
2001-03-31,,,0.3799999952316284,,,,0.6499999761581421,0.4000000059604645,-0.4000000059604645,
2001-04-30,,,0.5799999833106995,,,,1.2400000095367432,,-0.4000000059604645,
2001-05-31,,,0.4099999964237213,,,,0.7900000214576721,,-1.0,
2001-06-30,,,0.5199999809265137,,,,1.309999942779541,-0.4000000059604645,-0.20000000298023224,
2001-07-31,,,1.3300000429153442,,,,1.7300000190734863,,-0.20000000298023224,
2001-08-31,,,0.699999988079071,,,,1.75,,0.0,
2001-09-30,,,0.2800000011920929,,,,0.3400000035762787,-0.800000011920929,0.4000000059604645,
2001-10-31,,,0.8299999833106995,,,,1.5299999713897705,,0.4000000059604645,
2001-11-30,,,0.7099999785423279,,,,1.2999999523162842,,-1.0,
2001-12-31,,,0.6499999761581421,,,,-0.07999999821186066,0.30000001192092896,0.800000011920929,
2002-01-31,0.0,,0.5199999809265137,,,,0.14000000059604645,,0.4000000059604645,
2002-02-28,3.200000047683716,,0.36000001430511475,,,,-0.09000000357627869,,-0.20000000298023224,
2002-03-31,-0.5,,0.6000000238418579,,,,-0.14000000059604645,1.399999976158142,0.0,
2002-04-30,-0.4000000059604645,,0.800000011920929,,,,0.5199999809265137,,0.4000000059604645,
2002-05-31,-0.4000000059604645,,0.20999999344348907,,,,0.8100000023841858,,0.0,
2002-06-30,0.30000001192092896,,0.41999998688697815,,,,2.309999942779541,1.399999976158142,-2.0,
2002-07-31,0.5,,1.190000057220459,,,,2.6600000858306885,,1.2000000476837158,
2002-08-31,-1.5,,0.6499999761581421,,,,3.200000047683716,,0.800000011920929,
2002-09-30,1.0,,0.7200000286102295,,,,3.430000066757202,1.2000000476837158,-1.0,
2002-10-31,1.0,,1.309999942779541,,,,5.619999885559082,,0.800000011920929,
2002-11-30,0.10000000149011612,,3.0199999809265137,,,,6.730000019073486,,-2.200000047683716,
2002-12-31,-1.0,,2.0999999046325684,,,,4.449999809265137,1.2000000476837158,-2.0999999046325684,
2003-01-31,0.5,80.4000015258789,2.25,,,,2.549999952316284,,-1.0,
2003-02-28,-0.4000000059604645,80.19999694824219,1.5700000524520874,,,,2.640000104904175,,1.2999999523162842,
2003-03-31,0.30000001192092896,79.69999694824219,1.2300000190734863,,,,1.7200000286102295,-1.2000000476837158,-2.299999952316284,
2003-04-30,-0.4000000059604645,79.69999694824219,0.9700000286102295,,,,0.800000011920929,,-0.4000000059604645,
2003-05-31,-2.0999999046325684,79.9000015258789,0.6100000143051147,,,,-1.1100000143051147,,-0.4000000059604645,
2003-06-30,0.5,79.4000015258789,-0.15000000596046448,,,,-1.6699999570846558,-0.30000001192092896,0.6000000238418579,
2003-07-31,-1.0,79.19999694824219,0.20000000298023224,,,,-0.75,,1.100000023841858,
2003-08-31,1.600000023841858,79.30000305175781,0.3400000035762787,,,,0.20000000298023224,,0.800000011920929,
2003-09-30,3.0999999046325684,79.5999984741211,0.7799999713897705,,,,1.5399999618530273,1.0,0.6000000238418579,
2003-10-31,0.8999999761581421,79.69999694824219,0.28999999165534973,,,,0.36000001430511475,,0.6000000238418579,
2003-11-30,1.2000000476837158,79.69999694824219,0.3400000035762787,,,,0.5699999928474426,,2.299999952316284,
2003-12-31,-1.7000000476837158,79.9000015258789,0.5199999809265137,,,,0.6399999856948853,1.2000000476837158,-0.800000011920929,
2004-01-31,1.7000000476837158,80.19999694824219,0.7599999904632568,,,,0.9800000190734863,,1.399999976158142,
2004-02-29,1.7000000476837158,80.4000015258789,0.6100000143051147,,,,0.7900000214576721,,1.600000023841858,
2004-03-31,0.5,81.19999694824219,0.4699999988079071,,,,1.3300000429153442,1.7999999523162842,1.0,
2004-04-30,0.699999988079071,81.5,0.3700000047683716,,,,1.649999976158142,,0.6000000238418579,
2004-05-31,0.8999999761581421,81.30000305175781,0.5099999904632568,,,,1.5199999809265137,,1.399999976158142,
2004-06-30,0.20000000298023224,82.0,0.7099999785423279,,,,1.7300000190734863,2.0999999046325684,0.4000000059604645,
2004-07-31,0.699999988079071,82.5999984741211,0.9100000262260437,,,,1.5800000429153442,,0.20000000298023224,
2004-08-31,1.0,82.5,0.6899999976158142,,,,1.4199999570846558,,-0.6000000238418579,
2004-09-30,0.699999988079071,82.80000305175781,0.33000001311302185,,,,0.8999999761581421,1.399999976158142,0.0,
2004-10-31,-0.699999988079071,82.5999984741211,0.4399999976158142,,,,0.4399999976158142,,1.2000000476837158,
2004-11-30,-0.30000001192092896,82.30000305175781,0.6899999976158142,,,,0.9900000095367432,,0.4000000059604645,
2004-12-31,1.2999999523162842,82.5999984741211,0.8600000143051147,,,,0.8100000023841858,0.8999999761581421,2.5,
2005-01-31,0.30000001192092896,82.5999984741211,0.5799999833106995,,,,0.20000000298023224,,-1.7000000476837158,
2005-02-28,-1.5,82.4000015258789,0.5899999737739563,,,,0.20000000298023224,,-0.4000000059604645,
2005-03-31,0.8999999761581421,82.5,0.6100000143051147,,,,0.9399999976158142,-0.30000001192092896,0.800000011920929,
2005-04-30,0.10000000149011612,82.5,0.8700000047683716,,,,0.9599999785423279,,0.800000011920929,
2005-05-31,3.4000000953674316,81.80000305175781,0.49000000953674316,,,,-0.7699999809265137,,0.4000000059604645,
2005-06-30,-1.899999976158142,82.0,-0.019999999552965164,,,,-1.0,2.4000000953674316,1.2999999523162842,
2005-07-31,-0.800000011920929,81.69999694824219,0.25,,,,-0.6499999761581421,,1.100000023841858,
2005-08-31,0.20000000298023224,81.69999694824219,0.17000000178813934,,,,-0.8799999952316284,,-0.5,
2005-09-30,-1.2000000476837158,81.0,0.3499999940395355,,,,-0.7599999904632568,-0.8999999761581421,-0.5,
2005-10-31,-0.20000000298023224,81.4000015258789,0.75,,,,0.7200000286102295,,0.6000000238418579,
2005-11-30,0.8999999761581421,81.80000305175781,0.550000011920929,,,,0.4000000059604645,,0.5,
2005-12-31,2.0,81.69999694824219,0.36000001430511475,,,,-0.27000001072883606,0.8999999761581421,1.7999999523162842,
2006-01-31,0.30000001192092896,81.30000305175781,0.5899999737739563,,,,1.100000023841858,,1.2000000476837158,
2006-02-28,0.800000011920929,81.69999694824219,0.4099999964237213,,,,-0.05999999865889549,,-1.2000000476837158,
2006-03-31,-0.699999988079071,81.4000015258789,0.4300000071525574,,,,-0.47999998927116394,1.7000000476837158,-0.20000000298023224,
2006-04-30,0.699999988079071,81.0,0.20999999344348907,,,,-0.7699999809265137,,1.100000023841858,
